8.585684746503829956e-02,-1.967456638813018799e-01
7.794722914695739746e-02,-3.633736670017242432e-01
-1.984951645135879517e-02,-3.755181729793548584e-01
2.567633986473083496e-03,-2.551629841327667236e-01
1.025081351399421692e-01,-1.736371070146560669e-01
1.022061482071876526e-01,-9.149111062288284302e-02
3.711526468396186829e-02,5.718430131673812866e-02
3.019065223634243011e-02,3.260285034775733948e-02
-1.543538272380828857e-01,-1.831622719764709473e-01
-1.590047478675842285e-01,-3.477532565593719482e-01
-1.774717569351196289e-01,-2.166120260953903198e-01
-1.458593308925628662e-01,-9.507299959659576416e-02
-3.476708009839057922e-02,-9.198226034641265869e-02
1.045845746994018555e-01,-1.049081757664680481e-01
-5.562259256839752197e-02,-4.649498313665390015e-02
-1.823817193508148193e-01,1.360337585210800171e-01
-2.514140307903289795e-01,3.338005021214485168e-02
-2.500346302986145020e-01,-9.963828325271606445e-02
-7.823318988084793091e-02,5.602258443832397461e-01
-4.404316097497940063e-02,4.734665453433990479e-01
-6.533353775739669800e-02,1.749323904514312744e-01
7.046118378639221191e-03,8.997292071580886841e-02
1.084671914577484131e-01,4.092718958854675293e-01
1.175653859972953796e-01,4.952623248100280762e-01
-6.206496804952621460e-02,3.001898825168609619e-01
-1.391291916370391846e-01,3.060067296028137207e-01
-2.255801856517791748e-01,4.034482240676879883e-01
-2.330683469772338867e-01,3.556387722492218018e-01
-2.585713863372802734e-01,1.127594634890556335e-01
-1.370083689689636230e-01,-3.804747015237808228e-02
1.153578050434589386e-02,1.144529879093170166e-01
1.201503872871398926e-01,3.787340819835662842e-01
-5.910924077033996582e-02,7.108023762702941895e-02
-1.814344227313995361e-01,7.293643057346343994e-02
-2.205201685428619385e-01,5.114853382110595703e-02
-2.530898153781890869e-01,8.817651867866516113e-02
1.128094121813774109e-01,-4.760693013668060303e-02
9.699671715497970581e-02,-2.395203709602355957e-01
-5.190420895814895630e-03,-3.289757370948791504e-01
2.019675076007843018e-02,-2.343874871730804443e-01
1.307410597801208496e-01,-1.081750988960266113e-01
1.162361055612564087e-01,-2.146551199257373810e-02
6.797981262207031250e-02,1.417165696620941162e-01
7.246491312980651855e-02,1.566388458013534546e-01
-1.382553279399871826e-01,-4.768058657646179199e-02
-1.207463219761848450e-01,-2.604445517063140869e-01
-1.924261152744293213e-01,-2.780999839305877686e-01
-1.383648514747619629e-01,-8.568228781223297119e-02
-7.140150293707847595e-03,-9.034258127212524414e-02
1.161309778690338135e-01,-6.090638786554336548e-02
-5.898695439100265503e-02,-3.805223107337951660e-02
-1.708961427211761475e-01,1.526414453983306885e-01
-2.789046168327331543e-01,1.196599081158638000e-01
-2.779456377029418945e-01,-5.772756785154342651e-02
4.160008206963539124e-02,-2.068173736333847046e-01
5.120425298810005188e-02,-3.707233071327209473e-01
-4.207495599985122681e-02,-3.976067006587982178e-01
1.052261982113122940e-02,-3.113538324832916260e-01
1.096973270177841187e-01,-2.143794447183609009e-01
1.109369471669197083e-01,-9.825190901756286621e-02
1.537431124597787857e-02,6.371981650590896606e-02
-2.753801643848419189e-02,6.436322629451751709e-02
-2.055076062679290771e-01,-1.452326476573944092e-01
-2.374365329742431641e-01,-3.264354467391967773e-01
-2.186213135719299316e-01,-2.193155437707901001e-01
-1.487954258918762207e-01,-9.341542422771453857e-02
-1.501724496483802795e-02,-1.133528351783752441e-01
1.153649464249610901e-01,-1.165114343166351318e-01
-5.102807283401489258e-02,-4.779760539531707764e-02
